// SpatialAnalyzer SA 2021.3.1012.1 ( x64 )  
// Points Relative to Coordinate Frame 'Standpunkt 1::WORLD'
// AXES = CARTESIAN: X,  Y,  Z (mm)
// Collection,  Group,  Point,  X,  Y,  Z,  [Planar Offset],  [Radial Offset],  [Timestamp],  [Notes],  [Most Recent Active Measurement Details]

Standpunkt 1,  Geometrie1,  1,  1723.693818,  719.334967,  -804.670984,  6.350000,  6.350000,  05/10/19 14:05:18,  ,  AT960-LR 750836 ,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  Weather:T=20.7C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  352,  1799.415021,  753.785443,  -788.605474,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  353,  1799.181604,  754.258231,  -787.753172,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  354,  1798.834877,  754.765564,  -786.941273,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  355,  1798.349807,  755.277307,  -786.198070,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  356,  1797.655101,  755.663293,  -785.552480,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  357,  1796.952715,  756.140519,  -785.023542,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  358,  1796.069571,  756.425536,  -784.614208,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  359,  1795.109057,  756.617730,  -784.343939,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  360,  1794.092656,  756.692794,  -784.181503,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  361,  1793.075208,  756.702519,  -784.123545,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  362,  1792.107846,  756.448881,  -784.152749,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  363,  1791.105075,  756.215684,  -784.234577,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  364,  1790.133414,  755.887603,  -784.367201,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  365,  1789.262722,  755.386040,  -784.494984,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  366,  1788.408606,  754.841769,  -784.641356,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  367,  1787.565060,  754.276558,  -784.791440,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  368,  1786.829397,  753.575059,  -784.899400,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  369,  1786.134547,  752.854864,  -784.985067,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  370,  1785.386483,  752.179127,  -785.115130,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  371,  1784.691243,  751.440142,  -785.207584,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  372,  1784.096633,  750.624885,  -785.234213,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  373,  1783.471996,  749.839778,  -785.284875,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  374,  1782.826140,  749.063336,  -785.348405,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  375,  1783.122969,  748.175775,  -784.978321,  3.000000,  3.000000,  05/10/19 14:13:20,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  376,  1783.923002,  747.650539,  -784.630049,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  377,  1784.918703,  747.773429,  -784.445517,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  378,  1785.636702,  748.482741,  -784.393116,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  379,  1786.210705,  749.309060,  -784.378890,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  380,  1786.506963,  750.279654,  -784.418327,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  381,  1786.685864,  751.293541,  -784.504184,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  382,  1786.837671,  752.312550,  -784.625831,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  383,  1787.069987,  753.303349,  -784.746368,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  384,  1787.385353,  754.274948,  -784.854290,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  385,  1787.785850,  755.209207,  -784.930266,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  386,  1788.247243,  756.097516,  -784.981050,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  387,  1788.811961,  756.924167,  -784.972160,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  388,  1789.466623,  757.678501,  -784.902651,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
Standpunkt 1,  Geometrie17,  389,  1790.287023,  758.263800,  -784.738500,  3.000000,  3.000000,  05/10/19 14:13:21,  ,  AT960-LR 750836 ,  Reflector 'T-Probe #238~#000267 (6.0 mm)' ADM Offset = 0.000000 mm,  Target 'T-Probe #238~#000267 (6.0 mm)',  Weather:T=20.6C,P=972.9hPA(mbar),H=49.1%,  Sp. Scan Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = FALSCH,  Wait for Stable When Beam Reset = FALSCH,  Punkte = 1000,  Anzahl/Pkte = 1,  Stop Trigger =  # Punkte,  Inkrement = 0.001000,  Sampling Frequenz = 100.000000
